"id";"Company";"TypeName";"Inches";"resolution_height";"resolution_width";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"price"
762;"Lenovo";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.5";63350
763;"Asus";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.24";71342
764;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"AMD";"windows";"2.36";39907
765;"Toshiba";"Ultrabook";"13.3";1920;1080;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";"windows";"1.36";100007
766;"Lenovo";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"windows";"1.32";99048
767;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.2";58022
768;"Lenovo";"2 in 1 Convertible";"13.9";1920;1080;1;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"windows";"1.38";71875
769;"Lenovo";"Ultrabook";"14";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.32";95851
770;"Lenovo";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";4;"HDD";"1024";"0";"Nvidia";"windows";"2.4";53227
771;"Acer";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"4.2";122491
772;"Asus";"Notebook";"14";1920;1080;0;"Intel";"Celeron Dual";"1.10";4;"Flash Storge";"32";"0";"Intel";"windows";"1.5";15877
774;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"1.60";4;"HDD";"500";"0";"Intel";"windows";"2.05";36497
775;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.70";32;"SSD";"512";"0";"Nvidia";"windows";"3.8";149131
776;"HP";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"3.78";79813
777;"LG";"Ultrabook";"15.6";1920;1080;0;"Intel";"Core i7";"1.80";8;"SSD";"512";"0";"Intel";"windows";"1.09";122491
778;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i3";"2.00";8;"SSD";"256";"0";"AMD";"windows";"2";39374
779;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.60";16;"SSD";"512";"0";"Intel";"windows";"1.93";76012
780;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i7";"2.80";8;"SSD";"1024";"0";"Intel";"windows";"1.48";93187
781;"Dell";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";"windows";"2.56";43636
782;"Mediacom";"Notebook";"14";1920;1080;0;"Intel";"Atom x5-Z8350";"1.44";4;"SSD";"32";"0";"Intel";"windows";"1.4";13267
783;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"1024";"0";"Nvidia";"N/A";"2.45";30849
784;"Acer";"Notebook";"14";1920;1080;0;"Intel";"Celeron Quad";"1.10";4;"Flash Storge";"32";"0";"Intel";"windows";"1.6";17529
785;"Dell";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"128";"0";"Intel";"windows";"1.6";59620
786;"Lenovo";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.60";12;"SSD";"256";"0";"Intel";"windows";"8.4";89137
787;"HP";"Workstation";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Nvidia";"windows";"3.14";110018
788;"Vero";"Notebook";"14";1920;1080;0;"Intel";"Celeron Dual";"1.10";4;"Flash Storge";"32";"0";"Intel";"windows";"1.22";10811
789;"Acer";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";"linux";"2.4";37776
790;"HP";"Netbook";"12.5";1920;1080;0;"Intel";"Core M";"1.20";8;"SSD";"512";"0";"Intel";"windows";"0.97";101658
791;"Lenovo";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";"windows";"1.87";45665
792;"Lenovo";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";"windows";"1.37";104962
793;"MSI";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.70";16;"Hybrid";"128";"1024";"Nvidia";"windows";"4.14";117163
794;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.40";4;"HDD";"1024";"0";"Intel";"windows";"2.18";31254
795;"Razer";"Ultrabook";"12.5";3840;2160;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";"windows";"1.29";95851
796;"Dell";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core i5";"1.60";8;"SSD";"256";"0";"Intel";"windows";"1.2";77251
797;"Asus";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"2.37";58555
798;"Acer";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";16;"SSD";"256";"0";"Nvidia";"windows";"2.5";69211
800;"Lenovo";"Notebook";"15.6";1366;768;1;"Intel";"Core i7";"1.80";12;"HDD";"1024";"0";"Intel";"windows";"2.2";32448
801;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"linux";"2.18";24775
802;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";"windows";"2.2";53168
803;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.60";8;"SSD";"256";"0";"Intel";"windows";"1.9";62817
804;"Dell";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.29";79867
805;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i5";"2.50";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.73";94306
806;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.2";63499
807;"MSI";"Gaming";"15.6";3840;2160;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"2048";"Nvidia";"windows";"1.8";122491
808;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.10";4;"SSD";"128";"0";"Intel";"windows";"1.86";22324
809;"Dell";"Notebook";"15.6";3840;2160;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";"windows";"2.06";93187
810;"Lenovo";"Notebook";"15.6";1366;768;0;"AMD";"A6-Series 7310";"2.00";4;"HDD";"500";"0";"AMD";"windows";"2.19";15877
811;"Toshiba";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"2.2";74539
812;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"500";"0";"Intel";"N/A";"1.86";19442
813;"Dell";"Netbook";"11.6";1366;768;0;"Intel";"Pentium Quad";"1.10";4;"SSD";"128";"0";"Intel";"windows";"1.63";39640
814;"Dell";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";16;"Hybrid";"128";"1024";"Nvidia";"windows";"3.21";109277
815;"Mediacom";"Notebook";"14";1920;1200;0;"Intel";"Atom Z8350";"1.92";4;"HDD";"32";"0";"Intel";"windows";"1.4";14119
816;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i3";"2.00";4;"Hybrid";"128";"1024";"AMD";"windows";"2.1";26587
817;"Lenovo";"Notebook";"13.3";1920;1080;0;"Intel";"Core i3";"2.40";8;"SSD";"256";"0";"Intel";"windows";"1.4";50563
818;"Toshiba";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"500";"0";"Intel";"windows";"2.0";56690
819;"Lenovo";"2 in 1 Convertible";"15.6";1920;1080;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"AMD";"windows";"2.08";51096
820;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.70";4;"SSD";"256";"0";"Intel";"windows";"2.37";45283
821;"MSI";"Gaming";"17.3";3840;2160;0;"Intel";"Core i7";"2.60";16;"Hybrid";"512";"2048";"Nvidia";"windows";"2.43";141139
822;"Dell";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";"windows";"2.62";52481
823;"Asus";"2 in 1 Convertible";"15.6";1366;768;1;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Intel";"windows";"2.2";39374
824;"HP";"Netbook";"11.6";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"Flash Storge";"16";"0";"Intel";"others";"1.23";20513
825;"HP";"Netbook";"12.5";1366;768;0;"Intel";"Core i5";"2.60";8;"SSD";"256";"0";"Intel";"windows";"1.26";74006
826;"HP";"Notebook";"13.3";1920;1080;0;"Intel";"Core i5";"1.60";4;"SSD";"128";"0";"Intel";"windows";"1.49";38681
827;"Lenovo";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.10";4;"SSD";"128";"0";"Intel";"N/A";"1.9";14419
828;"Lenovo";"Notebook";"15.6";1920;1080;0;"AMD";"A9-Series 9420";"2.90";4;"SSD";"256";"0";"AMD";"windows";"2.2";21259
829;"Apple";"Ultrabook";"12";2304;1440;0;"Intel";"Core M";"1.20";8;"Flash Storge";"512";"0";"Intel";"mac";"0.920";62071
830;"Lenovo";"2 in 1 Convertible";"13.3";3200;1800;1;"Intel";"Core i5";"1.80";8;"SSD";"256";"0";"Intel";"windows";"1.3";63883
831;"HP";"Notebook";"17.3";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";"windows";"2.63";63936
832;"Toshiba";"Notebook";"13.3";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.05";78588
833;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"1.80";8;"SSD";"256";"0";"AMD";"windows";"6.2";48964
834;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"2.3";71875
835;"Lenovo";"Ultrabook";"14";2560;1440;0;"Intel";"Core i7";"2.50";64;"SSD";"512";"0";"Intel";"windows";"1.17";89864
836;"Dell";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"128";"1024";"Nvidia";"windows";"4.36";133467
837;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.2";58555
838;"HP";"Notebook";"13.3";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.11";61219
840;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";"windows";"1.64";63160
841;"Asus";"Notebook";"13.3";3200;1800;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.4";61272
842;"LG";"Ultrabook";"14";1920;1080;1;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";"windows";"0.98";101179
843;"Dell";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";8;"HDD";"1024";"0";"Nvidia";"linux";"2.62";49497
844;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"2.3";48538
845;"Acer";"Notebook";"14";1920;1080;0;"Intel";"Core i3";"2.40";8;"SSD";"128";"0";"Intel";"windows";"1.5";32980
846;"HP";"Ultrabook";"13.3";1920;1080;1;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"windows";"1.11";71875
847;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.40";8;"HDD";"500";"0";"Intel";"windows";"2.09";55754
848;"Lenovo";"2 in 1 Convertible";"11.3";1920;1080;1;"Intel";"Core M";"1.20";8;"SSD";"256";"0";"Intel";"windows";"1.1";69211
849;"Dell";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.80";8;"SSD";"256";"0";"Intel";"windows";"1.6";64202
850;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"SSD";"128";"0";"Intel";"N/A";"1.86";15931
851;"HP";"Ultrabook";"12.5";1366;768;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"windows";"1.26";83064
852;"HP";"Notebook";"13.3";3200;1800;0;"Intel";"Pentium Dual";"1.50";4;"Flash Storge";"32";"0";"Intel";"others";"1.29";32767
853;"HP";"Ultrabook";"12.5";3840;2160;1;"Intel";"Core M";"1.20";8;"SSD";"240";"0";"Intel";"windows";"1.09";165168
854;"Lenovo";"Gaming";"15.6";1920;1080;0;"AMD";"FX 8800P";"2.10";16;"Hybrid";"512";"1024";"AMD";"windows";"2.5";53227
855;"Razer";"Gaming";"17.3";3840;2160;1;"Intel";"Core i7";"2.90";32;"SSD";"512";"0";"Nvidia";"windows";"3.49";292987
856;"Acer";"Notebook";"15.6";1366;768;0;"AMD";"A8-Series 7410";"2.20";4;"HDD";"500";"0";"AMD";"windows";"2.4";20619
857;"HP";"Notebook";"14";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"windows";"2.31";63350
858;"Dell";"Ultrabook";"12.5";1920;1080;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.36";78439
859;"HP";"Notebook";"14";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"windows";"1.95";56477
860;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"500";"0";"Intel";"linux";"2.2";20965
861;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";6;"SSD";"256";"0";"Nvidia";"windows";"2.2";42038
862;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";"N/A";"1.86";18434
863;"Lenovo";"Ultrabook";"14";2560;1440;0;"Intel";"Core i7";"2.60";16;"SSD";"512";"0";"Intel";"windows";"1.1";111835
864;"Dell";"Notebook";"14";1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"windows";"1.76";40226
865;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";"N/A";"2.2";36497
866;"Dell";"Ultrabook";"13.3";3200;1800;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.29";86527
867;"Lenovo";"2 in 1 Convertible";"14";2560;1440;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.42";124142
868;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"256";"1024";"Nvidia";"windows";"2.7";85195
869;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";"windows";"2.04";54292
870;"Acer";"Notebook";"15.6";1366;768;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"500";"0";"Intel";"windows";"2.4";20246
871;"Dell";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core i5";"1.60";4;"SSD";"256";"0";"AMD";"windows";"1.4";43602
872;"HP";"Notebook";"17.3";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";"windows";"2.63";57542
873;"Asus";"Notebook";"14";1366;768;0;"Intel";"Celeron Dual";"1.10";4;"Flash Storge";"32";"0";"Intel";"windows";"1.63";15931
874;"HP";"Netbook";"12.5";1366;768;0;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";"windows";"2.4";85195
875;"Acer";"Notebook";"15.6";1920;1080;0;"Intel";"Core i3";"2.40";4;"HDD";"1024";"0";"Intel";"windows";"2.4";26587
876;"Asus";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.5";95851
877;"Dell";"Notebook";"17.3";1600;900;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"windows";"2.36";35112
878;"Asus";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Nvidia";"linux";"2.1";27652
879;"Acer";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"Hybrid";"256";"1024";"Nvidia";"windows";"2.4";42571
880;"Lenovo";"Notebook";"13.3";1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"128";"0";"Intel";"windows";"1.44";46940
881;"Asus";"Netbook";"11.6";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"Flash Storge";"16";"0";"Intel";"others";"1.2";15339
882;"HP";"Notebook";"13.3";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.49";51149
883;"Acer";"Notebook";"14";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"Flash Storge";"32";"0";"Intel";"others";"1.68";18595
884;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";"windows";"2.04";47952
885;"Lenovo";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.7";63190
886;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"AMD";"windows";"2.36";34035
887;"HP";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";"windows";"1.48";111302
888;"MSI";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.7";85195
889;"Lenovo";"Notebook";"14";2560;1440;0;"Intel";"Core i7";"2.60";16;"SSD";"256";"0";"Intel";"windows";"1.1";139594
890;"Acer";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.7";67133
891;"Lenovo";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.60";8;"SSD";"256";"0";"Intel";"windows";"1.32";87912
892;"HP";"Workstation";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"8";"0";"Nvidia";"windows";"2.0";119827
893;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"windows";"2.18";32714
894;"Dell";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"128";"1024";"Nvidia";"windows";"2.6";71875
895;"HP";"Notebook";"13.3";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.34";63350
896;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.2";59669
897;"Lenovo";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";"N/A";"2.5";54186
898;"Dell";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"3.21";147832
899;"HP";"Notebook";"13.3";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.16";90043
900;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"AMD";"windows";"2.18";36496
901;"Dell";"Ultrabook";"13.3";3200;1800;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";"windows";"1.29";119347
902;"HP";"Ultrabook";"15.6";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"AMD";"windows";"1.84";69104
903;"MSI";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Nvidia";"windows";"2.6";85195
904;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.40";4;"SSD";"128";"0";"Intel";"windows";"2.18";29144
905;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.43";80613
906;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.9";128884
907;"HP";"Notebook";"14";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"windows";"1.64";41505
909;"Dell";"Ultrabook";"14";2560;1440;1;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"windows";"1.5";104588
910;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.60";8;"HDD";"500";"0";"Intel";"windows";"1.9";49817
912;"Toshiba";"Notebook";"13.3";1920;1080;0;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";"windows";"1.2";63670
913;"HP";"Notebook";"14";1366;768;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"windows";"1.64";51841
914;"Lenovo";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"500";"0";"Intel";"windows";"2.1";26102
915;"Toshiba";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";"windows";"2.0";35644
916;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"windows";"2.07";48485
917;"Dell";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Intel";"windows";"1.36";94572
918;"Lenovo";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i5";"2.50";8;"SSD";"512";"0";"Intel";"windows";"1.37";97236
919;"Dell";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";32;"Hybrid";"256";"1024";"Nvidia";"windows";"4.42";149184
920;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"1024";"0";"Intel";"windows";"1.96";26640
921;"HP";"Notebook";"14";1366;768;0;"Intel";"Core i5";"2.40";4;"SSD";"256";"0";"Intel";"windows";"1.48";58607
922;"Acer";"Notebook";"15.6";1366;768;0;"AMD";"A9-Series 9420";"3.00";6;"HDD";"1024";"0";"AMD";"windows";"2.1";21792
923;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"linux";"2.09";27899
924;"Toshiba";"Notebook";"13.3";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.2";77789
925;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"windows";"1.95";38889
926;"Toshiba";"Ultrabook";"13.3";1366;768;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.2";58342
927;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";"windows";"4.3";122491
928;"MSI";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.7";63499
929;"Dell";"2 in 1 Convertible";"13.3";3200;1800;1;"Intel";"Core i7";"1.30";8;"SSD";"512";"0";"Intel";"windows";"1.24";107258
930;"Toshiba";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.95";62870
931;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";"windows";"1.91";52161
932;"Lenovo";"Notebook";"14";1366;768;0;"Intel";"Celeron Quad";"1.60";4;"Flash Storge";"16";"0";"Intel";"others";"1.5";17316
933;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"windows";"1.95";64202
934;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.40";4;"HDD";"1024";"0";"Intel";"windows";"2";23177
935;"Lenovo";"Ultrabook";"12.5";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"windows";"1.36";87912
936;"Dell";"Ultrabook";"12.5";1366;768;0;"Intel";"Core i3";"2.30";4;"HDD";"500";"0";"Intel";"windows";"1.5";60481
937;"Toshiba";"Ultrabook";"14";1366;768;0;"Intel";"Core i5";"2.50";4;"SSD";"128";"0";"Intel";"windows";"1.25";58075
938;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.73";109219
939;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.95";63670
940;"HP";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"windows";"1.43";77203
941;"Lenovo";"2 in 1 Convertible";"14";1920;1080;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.8";88924
942;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"2.31";62071
943;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.70";32;"SSD";"256";"256";"Nvidia";"windows";"3.58";68145
944;"Lenovo";"2 in 1 Convertible";"10.1";1920;1200;1;"Intel";"Atom x5-Z8550";"1.44";4;"Flash Storge";"64";"0";"Intel";"windows";"0.69";25521
945;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.84";65481
946;"Lenovo";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"windows";"1.37";103896
947;"Asus";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"HDD";"128";"0";"Intel";"windows";"2.3";31435
948;"HP";"Ultrabook";"12.5";1366;768;0;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";"windows";"1.26";100966
949;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";"windows";"1.64";55905
950;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Intel";"windows";"2.18";37725
951;"Acer";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.56";48059
952;"HP";"Notebook";"14";1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"windows";"1.95";61219
953;"Lenovo";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"Hybrid";"128";"1024";"Nvidia";"N/A";"2.4";52694
